date,author,topic,content,stem,label
18.05.2020 09:27,tek kapakta sinirsiz konusma,140journos'un sakın kader deme videosu,"2008 krizi için ""öyle teğet filan geçmedi"" demiş. hahahaha. ya üzülüyorum, aradan 10 yıl geçiyor sanki biz o dönem götümüzü yırtmamışız gibi davranıyorlar. yapma yaww, kesin bilgi mi? biz bu anayasayı halka anlatamadık, yeni anayasa tek bir kişinin güç kurmasına sebep oldu diyor. yok yaww. biz ne dedik dayı? bugün de götümüzü yırttığımız şeyler için 10 yıl sonra berat albayrak çıkar ""o dönem enflasyon yüzde 10 filan değildi, çok açık ve bariz 50leri görmüştük"" der. süleyman soylu ""belediyelerin yardımlarının kesilmesi gerekiyordu, o dönem başımızda öyle bi güç öyle bi anayasa vardı, konjonktür onu gerektiriyordu, bence yanlıştı"" der. siyasetçiler böyledir. elinizin altında internet var, bunlara tanık olmanız çok sıradan. ama önünüze konulanı hemen yeme peşindesiniz. neymiş videoyu izlemiş ve acaba demiş, acaba oy verilir mi? dersin tabi. senin gibi sünger beyinliyi 10 dakika konuşup burkina faso'da elektrikçi dükkanı açmaya ikna ederim ben. önünden yemeye devam et.",2008 kriz iç ö teğet fila geçmedi demiş hahahah ya üzülüyor ara yıl geçiyor sanki biz o döne göt yırtmamış gip davranıyor yapma yaw ke bilgi ki biz bu anayasa halka anlatamadık ye anayas tek bir kiş güç kurma sebep ol diyor yok yaw biz ne dedik da bugu dek göt yarattık şey iç yıl sonra berat albayrak çıkar o döne enflasyo yüz fila değil çok açık ve bariz i görmüş her süleyma soylu belediye yardım kesilmes gerekiyor o döne baş ö bi güç ö bi anayas var konjonktür on gerektiriyor be yanlış her siyasetçi bö el alt internet var bun tanık olma çok sıra am ön konu heme ye peşindeys ne video izlemiş ve acap demiş acap oy verilir ki der tabi se gip sünger beyin dakik konuşup burk faso elektrikçi dükka açma ikna eder ben ön yeme deva et,0
18.05.2020 09:57,tourist eomer,140journos'un sakın kader deme videosu,"siyasal islam diye kafa sikenlerin çoğunun ak sığır olması peki? bu sığırlar ekrem imamoğlu başlığında “mansur yavaş” güzellemesi yapanlar aynı zamanda.. konuya gelecek olursak eğer; video çok başarılı olmuş.. adam youtube’da en çok izlenen kanala kendi pr’ını yaptıramaz mı amk? nasıl bir kafa yaşıyorsunuz siz gerçekten anlam veremiyorum. parti kurduğunuzda artık tv’lerden daha fazla izlenen bir platformda gözükmek istemez misiniz? 2010’da değiliz, şu zamanda sosyal medya geleneksel medyadan daha fazla iş yapıyor. iki tarafta babasının hayrına tamam demedi bu videoya. ayrıca ali babacan’ın “turgut özal ile çıkışa geçti” lafının neresi yanlış? adam o dönem gerçekleşen bir durumdan söz ediyor net olarak. 1980 ve sonrasında türkiye’ye öyle ya da böyle turgut özal nefes aldırmadı mı? yaptıklarından ayrı düşünmek lazım bu durumu. özal yerine erdal inönü olsaydı bu sefer “erdal inönü ile çıkışa geçti türkiye” diyecekti. videoda halkın tepkisinede bakmak lazım ayrıca.. taksicisinden tutun esnafına ve sıradan vatandaşına kadar insanlar bıkmış artık bu da rahat bir şekilde gözlemleniyor. bu youtube’da eline mikrofon alıp “bugün seçim olsa hangi partiye verirsiniz” diyenlere fazla konuşmuyor insanımız çünkü korku var içinde. ama karşısında bir siyasi gördüğü zaman içindekileri döküyor, bir yerde güvence arıyor haklı olarak. yukarıda yazan arkadaşın dikkat çektiği husus çok önemli.. taksi durağında ali babacan “kimlerle görüşelim” dediğinde taksiciler gerçekten düşünüyor ama söyleyemiyorlar. şu an türkiye’nin özeti gibi resmen.. her parti mutlaka bir yerden ellerinde kalıyor insanların. videoda ali babacan’ın dediği gibi “ %37-38 kararsız var” ama bu kararsızlar bakıyor ve ne yapacaklarını bilmiyorlar. levent gültekin’in güzel bir benzetmesi var bu konu hakkında.. diyor ki; “insanlar(kararsızlar) ev büyükleriyle(ak parti) tartıştı ve evden dışarı çıktılar en sonunda.. kapı önünde bi sigara yakıp etrafta bulunan diğer evlere bakıyorlar. hangisine gidebilirim diyorlar ama o diğer evler kendi evinden çıkması için o insanları cezbetmiyor. kendi halinde duruyorlar. ” durum tam olarak böyle.. ayrıca o insanları ev büyükleri çok rahat bir şekilde eve döndürebilir(medya, devlet gücüyle) işte bu yüzden o dışarıya çıkan insanları başka evlere götürecek bir oluşum her zaman iyidir. son olarak ali babacan’ın %2 için parti kuracağını düşünmüyorum.. seçimlerden sonra oluşacak olan koalisyonda mutlaka yerini alacaktır. daha sonra ise koalisyonda gösterdiği performansa göre tek başına iktidar olabilir.",siyasal isla di kaf dike çok az sığır olmas pek bu sığır ekre imamoğlu başlık mansur yavaş güzellemes yapan aynı zama konu gelecek olur eğer videos çok başarıl ol ada youtube ya en çok izlene kanal ke pr ın yaptıramaz mı amk nasıl bir kaf yaşıyor siz gerçek anla veremiyor parti kurduk ar tv ler dah faz izlene bir platform gözükmek istemez mi 2010 ya değil şu zama sosyal medya geleneksel medya dah faz iş yapıyor ik taraf baba hayr tama demedi bu video ayrıç alt babaca ın turgut özal il çıkış geç laf neres yanlış ada o döne gerçekleşe bir dur söz ediyor ne olarak 1980 ve sonra türki ya ö ya ya bö turgut özal nefes aldırmadı mı yaptık ayrı düşünmek laz bu dur özal yer erdal inö olsa bu sefer erdal inö il çıkış geç türki diyecek video halk tepki bakmak laz ayrıç taksici tut esnaf ve sıra vatandaş kadar in bık ar bu ya rahat bir şekil gözlemleniyor bu youtube ya el mikrofo alıp bugu seç ol hangi parti verir diyen faz konuşmuyor insan çünkü korku var iç am karşı bir siyas gördük zama içindeki döküyor bir yer güve arıyor haklı olarak yukarı yaza arkadaş dikkat çektik husus çok önemli taksi durak alt babaca k görüşel dedik taksici gerçek düşünüyor am söyletmiyor şu an türki nin özet gip resme her parti mutlak bir yer el kalıyor insa video alt babaca ın dedik gip %37-38 kararsız var am bu kararsız bakıyor ve ne yapacak bilmiyor levent gültek iş güzel bir benzetmes var bu ko hakk diyor ki “insanlar(kararsızlar) ev büyükleriyle(ak parti tartış ve ev dışar çık en son kap ön bi sigar yakıp etraf buluna diğer ev bakıyor hangi gidebilir diyor am o diğer ev ke ev çıkmas iç o insan cezbediyor ke hal duruyor dur tam olarak bö ayrıç o insan ev büyük çok rahat bir şekil ev döndürebilir(medya devlet güç iş bu yüz o dışarı çıka insan başka ev götürecek bir oluş her zama i son olarak alt babaca ın iç parti kuracak düşünmüyor seçim sonra oluşacak ola koalisyo mutlak yer alacak dah sonra is koalisyo gösterdik performa gör tek baş iktidar olabilir,2
18.05.2020 09:59,mutercim ve tercuman,140journos'un sakın kader deme videosu,"cia, bi sal bizi artik ya...",cia bi sağ biz artik ya,0
18.05.2020 10:04,goddamnparticle,140journos'un sakın kader deme videosu,"açıkçası tamamen objektif bir bakış açısıyla seyretmeye çalıştım videoyu. çünkü insanın aklına tabii ki babacanı görünce gelen ilk şey; ""bakanlığı dönemlerinde haksızlıklara, yanlışlara karşı çıkmayan adamın, bugün çıkıp gelmesi komik. ""şu çok belli, sadece akp'den değil bütün partilerden beslenebilecek bir parti şeması var. tam bir merkez partisi olmaya çalışacak belli ki ali babacan. yani deva'nın bir şekilde seçime ortak olabilmesi için ekrem imamoğlu tarzında bir yükselişe ihtiyacı var babacan'ın. bunu yapabilir mi evet yapabilir fakat basın, medya, finans tarafındaki güçleri karşısına nasıl alacak ve nasıl başaracak bence bu kısım oldukça zor. belediye başkanı statüsü gereği halka daha yakın olabilen bir ekrem imamoğlu vardı ama ali babacan bu tarzda bir adam değil halkın çok içine girebilecek bir tarzı yok ama sonuçta biri belediye başkanı seçimiydi öteki başkan seçimi olduğu için belki bu farklılık kabul görebilir.",açıkças tamame objektif bir bakış açı seyretme çalış video çünkü insa akl tabii ki babaca gör gele ilk şey bakanlık dönem haksızlık yanlış karşı çıkmaya ada bugu çıkıp gelmes komik şu çok belli sadeç akp değil büt parti beslenebilecek bir parti şemas var tam bir merkez partis olma çalışacak belli ki alt babaca yani deva bir şekil seç ortak olabilmes iç ekre imamoğlu tarz bir yükseliş ihtiyaç var babaca p yapabilir ki evet yapabilir fakat ba medya finans taraf güç karşı nasıl alacak ve nasıl başaracak be bu kıs oldukça zor beledi başka statüs gerek halka dah yak olabile bir ekre imamoğlu var am alt babaca bu tarz bir ada değil halk çok iç girebilecek bir tarzı yok am sonuç bir beledi başka seç ö başka seç olduk iç belki bu farklılık kabul görebilir,1
18.05.2020 10:24,cassius chaerea,140journos'un sakın kader deme videosu,"turgut özal gibi 24 ocak kararlarını harfiyen uygulayan, hatta bu uygulamak için 12 eylül 1980 darbesini fırsat olarak gören birisini allayıp pullayan adamdan bu ülkeye hiçbir fayda gelmez. turgut özal bu ülkede, 12 eylül'ün zengini palazlandırıp fakiri ezme, sendikaları yok edip işçilerin ümüğüne çökme politikalarının, hakla hukukla değil parayla güçle işleri yürütme anlayışının geçerli olmasının bir numaralı müsebbibidir. ve ali babacan, bugün, onca sağcı/liberal deneyimden sonra hala turgut özal güzellemesi yaparak yola çıkıyor. diyecek söz yok. ayrıca esnaf derdini anlatırken bu adam neden ağzı kulaklarında gülüyor? biri anlatabilir mi?",turgut özal gip ocak karar harfiye uygulaya hat bu uygulamak iç eylül 1980 darbe fırsat olarak göre biri allayıp pullana ada bu ülke hiçbir fay gelmez turgut özal bu ülke eylül zengi palazlandirip fakir ezme sendika yok edip işçi ümük çökme politika hak hukuk değil para güç iş yürütme anlayış geçerli olma bir numaral müsebbip ve alt babaca bugu o sağcı libera deney sonra hal turgut özal güzellemes yaparak yol çıkıyor diyecek söz yok ayrıç esnaf derdi anlatır bu ada ne ağzı kulak gülüyor bir anlatabilir ki,0
18.05.2020 10:39,twentysomething,140journos'un sakın kader deme videosu,"""2002-2015 arası 13 yıl, ki bu türkiye'nin rekor uzun süresi. başka kimse var mı bilmiyorum ki 13 yıl, kesintisiz bakanlık yapsın""dan sonrasını izlemediğim video.",2002-2015 aras yıl ki bu türki rekor uz süres başka k var mı bilmiyor ki yıl kesintis bakanlık yap yan sonra izlemedik videos,0
18.05.2020 10:46,sufferagate,140journos'un sakın kader deme videosu,"bence cok güzel bir video olmus. ""her"" filmindeki photographs sarkisiyla giris yapiyor. ""her"" filminde su anki joker abimiz joaquin abimiz programlanmis sadece bir sese asik olur. (ses de scarlet johansson yani). burada da babacan programlanmis aslinda. öyle bir karakter, cumhurbaskani olacak bir insan yok. ve sadece insanlar icin bakin böyle de bir sey var, baskalari tarafindan bize sunulan biri var. samantha (programlanmis ses) theodore (joaquin) i cok iyi anlar, onun ihtiyaclarina hayali, gercek olmayan duygular yasatir. babacan da gerceklesmeyecek vaatler sunuyor gibi: türkiyenin sorunlarini dinliyor güya. ardindan da ne hikmetse turgut özali övüyor. ozellestirmeyi getirerek her bir türk insani krediye mahkum eden adami. ortalarda da iste bi sürü simgeler falan var da üseniyorum anlatmaya. sonunda billie eillish no time to die sarkisiyla bitiriyor. ve orada ""fool me once fool me twice"" diyor. yani diyor ki, kader deme bir kere kandirildin bir daha kandiracagim seni. kips",be cok güzel bir videos olmus her film photographe şarki giris yapiyor her film su anki joker ap joaquin ap programla sadeç bir ses asik olur ses dek scarlett johansso yani bura ya babaca programla asl ö bir karakter cumhurbaskani olacak bir in yok ve sadeç in iç bak bö dek bir sey var baskalari taraf biz sunula bir var samantha (programlanmis ses theodor joaquin cok i an o ihtiyaç hayali gercek olmaya duygu yaratir babaca ya gerçekleşmeyecek vaatler sunuyor gip türkiye sorun dinliyor güya ardı ya ne hikmet turgut özal övüyor özelleştirme getirerek her bir türk insa kredi mahk ne adami orta ya is bi sür simge fala var ya üşeniyor anlatma son billie eilish o k tv dil şarki bitiriyor ve ora kool mö ö kool mö triç diyor yani diyor ki kader de bir ker kaldiril bir dah kandiracagı se kips,0
18.05.2020 10:47,asdfg123,140journos'un sakın kader deme videosu,"türkiyenin ihtiyacı olan devrim sessiz sedasız çoktan başlamıştır. liyakatsizliğin mide bulandırdırdığı türkiyeden liyakat ve şeffaflığa evrilişini yine sessiz sedasız göreceğiz. türkiyenin bağırıp çağıran gür sesli diktatörlere hiç ihtiyacı olmadı. milletin dinini imanını sömürerek yıllarca köhneleşen zihniyetin sesi ne kadar yüksekse; karşı gelen, yeniden yapılanan da o kadar sessiz sedasız gelecektir. liyakat sistemi için önce en başta liyakat olmalı. baştaki sessizin adı ali babacan. iyi bir eğitim, iyi bir iş hayatı, yıllarca süren devlet adamlığı tecrübesi. eskici bağırır çağırır ama antikacının bağırdığını göremezsiniz. elinde kıymeti olan sessizce anlatır, memleketimiz umarım elimizdeki kıymeti değerlendirir. neyi değiştirmesi gerektiğini yıllarca tecrübe etmiş kalifiye insanların oluşturduğu nitelikli düşüncenin etrafında toplanır.",türkiye ihtiyaç ola devr sessiz sedas çok başlamış liyakatsizlik mi bulandırdırdık türkiye liyakat ve şeffaflık evriliş y sessiz sedas görecek türkiye bağırıp çağıra gür sesli diktatör hiç ihtiyaç olmadı millet din iman sömürerek yıl köhneleşe zihniyet ses ne kadar yüksek karşı gele yeni yapılana ya o kadar sessiz sedas gelecek liyakat siste iç ö en baş liyakat olmal baş sessiz ad alt babaca i bir eğit i bir iş hayat yıl süre devlet adamlık tecrübes eskiç bağırır çağırır am antikaç bağırdık göremez el kıymet ola sessiz an memleket umar el kıymet değerlendirir ne değiştirmes gerektik yıl tecrüp et kalifi insa oluşturduk nitelikli düşünce etraf toplanır,2
18.05.2020 10:51,spartakboskova,140journos'un sakın kader deme videosu,sorsan 140journos muhalif kanal vs. ancak görüyoruz ki parayı verince bir filmin de pr çalışmasını yapar ülkenin kötüleşmesini sağlayan siyasilerinde.,sor 140journos muhalif kanal fs ancak görüyor ki para ver bir film dek pr çalışma yapar ülke kötüleşme sağlaya siyasi,0
18.05.2020 10:57,alternatifim,140journos'un sakın kader deme videosu,"8 yıl aile şirketi yönetmiş, ve 15 yıl bakanlık yapmış, bu kadar parası olması garip gelmiyor mu? demek ki bakanlık yaparken, banka hesapları dolmuş. bu parti çalışması ak parti'nin muhalifleri bölmek amaçlı çıkardığı bir proje değilse ben de bir şey bilmiyorum, videodaki harcanan paralara, arabalara vs bakmanız bile yeterli. bizi yıllardır düzen yönetimden farklı hiç bir şeyi olmayan bir siyasetçinin reklamidir. tamamını izledim, akparti ilk iktidara gelirken söylediklerini aynen söylüyor. sonuç ortada. geminin su aldığını gördüler, kurtarma çabaları, ülke kimsenin umrunda değil. karısı sıkma baş, görüş düşünce, kafa yapısı her şeyi ile ak partiden farklı bir yönü yok bu adamın.",yıl ai şirket yönet ve yıl bakanlık yap bu kadar paras olmas garip gelmiyor mu demek ki bakanlık yapar banka hesap dol bu parti çalışmas az parti muhalif bölmek amaçlı çıkardık bir proje değil ben dek bir şey bilmiyor video harcana para araba fs bakma bil yeterli biz yıl düze yönet farklı hiç bir şe olmaya bir siyasetçi rekla tamam izledi akparti ilk iktidar gelir söyledik ayne söylüyor sonuç orta gem su aldık gör kurtarma çaba ülke kimse umr değil karıs sıkma baş görüş düş kaf yapıs her şe il az parti farklı bir yö yok bu ada,0
